id,text,language,hate_type,target_group,severity,confidence,source_dataset
27265,Tomar moton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27266,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27267,Tumi ekta idiot...,banglish,-1,-1,2,1.0,toxic_comments
27268,You are brainless!!! 😡,english,-1,-1,0,1.0,toxic_comments
27269,Tomar moton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27270,Youmare brainless,bangla,-1,-1,0,1.0,toxic_comments
27271,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27272,Tumi ekta idiot 😤,english,-1,-1,2,1.0,toxic_comments
27273,Tumi ekta idiot...,bangla,-1,-1,2,1.0,toxic_comments
27274,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27275,Tomar motKn noob ar nai 😤,banglish,-1,-1,0,1.0,toxic_comments
27276,Tumi ekta idiot,english,-1,-1,2,1.0,toxic_comments
27277,Tumi ekta idiot,english,-1,-1,2,1.0,toxic_comments
27278,Tomar moton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27279,Iomar moton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27280,Tomar moton noob ar nai?? 🤮,english,-1,-1,0,1.0,toxic_comments
27281,You are brainless...,banglish,-1,-1,0,1.0,toxic_comments
27282,Tomar moton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27283,You are brainless...,bangla,-1,-1,0,1.0,toxic_comments
27284,Tomar moton noob ar nai 😂,banglish,-1,-1,0,1.0,toxic_comments
27285,You are brainless... 😤,banglish,-1,-1,0,1.0,toxic_comments
27286,You are brainless,banglish,-1,-1,0,1.0,toxic_comments
27287,Tomar moton noob ar nai!!!,bangla,-1,-1,0,1.0,toxic_comments
27288,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27289,Tumi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27290,Tumi ekta idiot...,english,-1,-1,2,1.0,toxic_comments
27291,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27292,Tumi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27293,Tomar moton noob ar nai??,banglish,-1,-1,0,1.0,toxic_comments
27294,Tomar moton noob ar nai 😡,bangla,-1,-1,0,1.0,toxic_comments
27295,Tomar moton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27296,You are brainless?? 😂,banglish,-1,-1,0,1.0,toxic_comments
27297,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27298,Tumi ekta idiot,english,-1,-1,2,1.0,toxic_comments
27299,Tomar moton nnob ar nai 😡,english,-1,-1,0,1.0,toxic_comments
27300,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27301,Tomar moton noob ar nai??,banglish,-1,-1,0,1.0,toxic_comments
27302,Tomar moton noob ar nai 😤,english,-1,-1,0,1.0,toxic_comments
27303,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27304,Tomar moton noobRar nai?? 🤮,english,-1,-1,0,1.0,toxic_comments
27305,You are brainless??,banglish,-1,-1,0,1.0,toxic_comments
27306,You are brainlesQ,english,-1,-1,0,1.0,toxic_comments
27307,Tomar moton noob ar nai...,english,-1,-1,0,1.0,toxic_comments
27308,You are braiXless 😡,bangla,-1,-1,0,1.0,toxic_comments
27309,You are brainlesh,banglish,-1,-1,0,1.0,toxic_comments
27310,Tumi zkta idiot,english,-1,-1,2,1.0,toxic_comments
27311,Tumi ekta idiot,banglish,-1,-1,2,1.0,toxic_comments
27312,You are brainless 😡,bangla,-1,-1,0,1.0,toxic_comments
27313,aumi ekta idiot... 😂,banglish,-1,-1,2,1.0,toxic_comments
27314,Tomar moton noob ar nai!!!,bangla,-1,-1,0,1.0,toxic_comments
27315,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27316,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27317,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27318,Tumi ekta ydiot,english,-1,-1,0,1.0,toxic_comments
27319,Tomar xoton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27320,Tumi ekta idiot 😂,english,-1,-1,2,1.0,toxic_comments
27321,Tomar moton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27322,Tomar motoC noob ar nai!!!,english,-1,-1,0,1.0,toxic_comments
27323,Tumi ekta idiot??,banglish,-1,-1,2,1.0,toxic_comments
27324,You are brainless??,bangla,-1,-1,0,1.0,toxic_comments
27325,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27326,Tumi ekta idiot,banglish,-1,-1,2,1.0,toxic_comments
27327,You are brainless??,bangla,-1,-1,0,1.0,toxic_comments
27328,Tumi ekta idiot 🤮,banglish,-1,-1,2,1.0,toxic_comments
27329,Tomar moton noob ar nai...,banglish,-1,-1,0,1.0,toxic_comments
27330,Tumi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27331,Tomar motonznoob ar nai,english,-1,-1,0,1.0,toxic_comments
27332,You are brainless 😡,banglish,-1,-1,0,1.0,toxic_comments
27333,Tomar motoa noob ar nai 😂,banglish,-1,-1,0,1.0,toxic_comments
27334,Tomar moton noob arUnai 🤮,banglish,-1,-1,0,1.0,toxic_comments
27335,Tumi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27336,Tumi ekta idiot 😂,english,-1,-1,2,1.0,toxic_comments
27337,Tumi ekta idiot!!!,banglish,-1,-1,2,1.0,toxic_comments
27338,Tomar moton noob ar nai 😂,bangla,-1,-1,0,1.0,toxic_comments
27339,Tomar moton noob ar nai!!!,english,-1,-1,0,1.0,toxic_comments
27340,Tumi ekta idion,english,-1,-1,0,1.0,toxic_comments
27341,You are brainless!!!,banglish,-1,-1,0,1.0,toxic_comments
27342,Tumi ekta idiot... 😂,banglish,-1,-1,2,1.0,toxic_comments
27343,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27344,You are brainless 🤮,bangla,-1,-1,0,1.0,toxic_comments
27345,Tomar moton nVob ar nai...,english,-1,-1,0,1.0,toxic_comments
27346,Tumi ekta idiot...,banglish,-1,-1,2,1.0,toxic_comments
27347,ToFar moton noob ar nai 😤,english,-1,-1,0,1.0,toxic_comments
27348,Yuu are brainless,bangla,-1,-1,0,1.0,toxic_comments
27349,Tumi ekta idiot...,english,-1,-1,2,1.0,toxic_comments
27350,Tumi ekta idiot 🤮,banglish,-1,-1,2,1.0,toxic_comments
27351,You are brainless,banglish,-1,-1,0,1.0,toxic_comments
27352,You are brainless 🤮,banglish,-1,-1,0,1.0,toxic_comments
27353,Lumi ekta idiot,banglish,-1,-1,2,1.0,toxic_comments
27354,Tomar moton nooq ar nai,bangla,-1,-1,0,1.0,toxic_comments
27355,You are brainless!!! 🤮,english,-1,-1,0,1.0,toxic_comments
27356,Tumi ekta idiot??,banglish,-1,-1,2,1.0,toxic_comments
27357,Tumi ekta iFiot 🤮,banglish,-1,-1,0,1.0,toxic_comments
27358,Tomar moton noob aT nai,banglish,-1,-1,0,1.0,toxic_comments
27359,Tumi ekta idiot 😂,bangla,-1,-1,2,1.0,toxic_comments
27360,Tumi ekta idiot,english,-1,-1,2,1.0,toxic_comments
27361,TVmi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27362,You are brainless!!!,bangla,-1,-1,0,1.0,toxic_comments
27363,Tomar moton noob ar nai 🤮,bangla,-1,-1,0,1.0,toxic_comments
27364,TuHi ekta idiot 😡,banglish,-1,-1,2,1.0,toxic_comments
27365,Tumi ekta idiot 😂,banglish,-1,-1,2,1.0,toxic_comments
27366,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27367,You are brainless??,english,-1,-1,0,1.0,toxic_comments
27368,Tumi ekta idiot,banglish,-1,-1,2,1.0,toxic_comments
27369,You aYe brainless!!!,english,-1,-1,0,1.0,toxic_comments
27370,Tumi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27371,You are brainless,banglish,-1,-1,0,1.0,toxic_comments
27372,Tumi ekta idiot!!!,english,-1,-1,2,1.0,toxic_comments
27373,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27374,Tumi ekta idiot...,bangla,-1,-1,2,1.0,toxic_comments
27375,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27376,Tumi ekta idiot 😤,english,-1,-1,2,1.0,toxic_comments
27377,Tumi ekta idiot,banglish,-1,-1,2,1.0,toxic_comments
27378,Tumi ekta idiot,banglish,-1,-1,2,1.0,toxic_comments
27379,You are brainless...,bangla,-1,-1,0,1.0,toxic_comments
27380,Tumi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27381,You are brainlesM,bangla,-1,-1,0,1.0,toxic_comments
27382,You arp brainless??,bangla,-1,-1,0,1.0,toxic_comments
27383,Tomar moton noob ar nai??,english,-1,-1,0,1.0,toxic_comments
27384,Tomar moton noob ar nai 🤮,banglish,-1,-1,0,1.0,toxic_comments
27385,Tomar moton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27386,Tuxi ekta idiot!!!,bangla,-1,-1,2,1.0,toxic_comments
27387,Tomar moton noob ar nai 🤮,bangla,-1,-1,0,1.0,toxic_comments
27388,You are brainless,banglish,-1,-1,0,1.0,toxic_comments
27389,You awe brainless,bangla,-1,-1,0,1.0,toxic_comments
27390,Tumi ekta idiot 🤮,english,-1,-1,2,1.0,toxic_comments
27391,Tumi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27392,You are brainleLs 😤,bangla,-1,-1,0,1.0,toxic_comments
27393,Tumi ekta idiot,english,-1,-1,2,1.0,toxic_comments
27394,You are brainless,english,-1,-1,0,1.0,toxic_comments
27395,Tomar moton noob ar nai 😡,english,-1,-1,0,1.0,toxic_comments
27396,Tomarpmoton noob ar nai... 🤮,banglish,-1,-1,0,1.0,toxic_comments
27397,Tumi ektaMidiot,bangla,-1,-1,2,1.0,toxic_comments
27398,You are brainless,banglish,-1,-1,0,1.0,toxic_comments
27399,Tumi ekta idiot??,banglish,-1,-1,2,1.0,toxic_comments
27400,Tomar moton noob ar nai??,english,-1,-1,0,1.0,toxic_comments
27401,Gumi ekta idiot 😂,bangla,-1,-1,2,1.0,toxic_comments
27402,You are brainless 😡,english,-1,-1,0,1.0,toxic_comments
27403,You Qre brainless!!!,banglish,-1,-1,0,1.0,toxic_comments
27404,Tumi ekta idiot... 😡,bangla,-1,-1,2,1.0,toxic_comments
27405,You are brainless,banglish,-1,-1,0,1.0,toxic_comments
27406,Tomar moton noob ar nai 😤,banglish,-1,-1,0,1.0,toxic_comments
27407,Tumi ekta idiot?? 😡,bangla,-1,-1,2,1.0,toxic_comments
27408,You are brainless?? 😡,english,-1,-1,0,1.0,toxic_comments
27409,Tumi ekta idiot,banglish,-1,-1,2,1.0,toxic_comments
27410,Tomar aoton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27411,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27412,Ylu are brainless 😂,english,-1,-1,0,1.0,toxic_comments
27413,You are brainless!!! 😂,english,-1,-1,0,1.0,toxic_comments
27414,You are brainless,english,-1,-1,0,1.0,toxic_comments
27415,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27416,Aumi ekta idiot!!! 😡,bangla,-1,-1,2,1.0,toxic_comments
27417,Tumi ekta idiot,english,-1,-1,2,1.0,toxic_comments
27418,Tomar motonHnoob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27419,Tumi ekta idiot... 😡,banglish,-1,-1,2,1.0,toxic_comments
27420,Tumi ekta idiot,banglish,-1,-1,2,1.0,toxic_comments
27421,Tomar moton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27422,Tumi ekta idiot!!!,english,-1,-1,2,1.0,toxic_comments
27423,You are brUinless,bangla,-1,-1,0,1.0,toxic_comments
27424,Tumi ekta idiot... 😡,banglish,-1,-1,2,1.0,toxic_comments
27425,You are brainless,english,-1,-1,0,1.0,toxic_comments
27426,xou are brainless 🤮,banglish,-1,-1,0,1.0,toxic_comments
27427,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27428,Tumi ekta Tdiot?? 🤮,banglish,-1,-1,0,1.0,toxic_comments
27429,Tomar moton noob aj nai 🤮,banglish,-1,-1,0,1.0,toxic_comments
27430,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27431,Somar moton noob ar nai... 🤮,banglish,-1,-1,0,1.0,toxic_comments
27432,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27433,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27434,Tomar moton noob ar nai 🤮,english,-1,-1,0,1.0,toxic_comments
27435,Tumi ekta idiot,english,-1,-1,2,1.0,toxic_comments
27436,Tomar moton noob at nai...,banglish,-1,-1,0,1.0,toxic_comments
27437,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27438,YouNare brainless,english,-1,-1,0,1.0,toxic_comments
27439,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27440,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27441,TomaE moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27442,Tumi ekta idiot,banglish,-1,-1,2,1.0,toxic_comments
27443,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27444,Tumi ekta idiot,banglish,-1,-1,2,1.0,toxic_comments
27445,Tumi ekta idiot 🤮,banglish,-1,-1,2,1.0,toxic_comments
27446,Tumi ekta idiot,english,-1,-1,2,1.0,toxic_comments
27447,Tomar moton noob ar nei 😂,english,-1,-1,0,1.0,toxic_comments
27448,You are brainless,banglish,-1,-1,0,1.0,toxic_comments
27449,You are brainless,banglish,-1,-1,0,1.0,toxic_comments
27450,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27451,You are brainless,banglish,-1,-1,0,1.0,toxic_comments
27452,You are brainless,banglish,-1,-1,0,1.0,toxic_comments
27453,You are btainless,banglish,-1,-1,0,1.0,toxic_comments
27454,You are brainless...,english,-1,-1,0,1.0,toxic_comments
27455,You are brainless 😤,banglish,-1,-1,0,1.0,toxic_comments
27456,Tomar moton noob ar nai??,banglish,-1,-1,0,1.0,toxic_comments
27457,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27458,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27459,Tumi ekta idiot,english,-1,-1,2,1.0,toxic_comments
27460,Tudi ekta idiot??,banglish,-1,-1,2,1.0,toxic_comments
27461,Tumi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27462,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27463,You are brainless!!!,english,-1,-1,0,1.0,toxic_comments
27464,Tumi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27465,Yau are brainless,bangla,-1,-1,0,1.0,toxic_comments
27466,You are brainless,english,-1,-1,0,1.0,toxic_comments
27467,Tumi ekta idiot!!!,banglish,-1,-1,2,1.0,toxic_comments
27468,Tomar moton noob ar nai!!! 😤,bangla,-1,-1,0,1.0,toxic_comments
27469,jomar moton noob ar nai!!!,bangla,-1,-1,0,1.0,toxic_comments
27470,You are bradnless 😂,banglish,-1,-1,0,1.0,toxic_comments
27471,Tomar moton noob ar nai 😤,english,-1,-1,0,1.0,toxic_comments
27472,You are braiAless,english,-1,-1,0,1.0,toxic_comments
27473,You are brainless,english,-1,-1,0,1.0,toxic_comments
27474,Tumi ekta idiot 😤,english,-1,-1,2,1.0,toxic_comments
27475,Tomar moton noob ar nai!!!,banglish,-1,-1,0,1.0,toxic_comments
27476,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27477,Tomar moton noob ar nai!!!,bangla,-1,-1,0,1.0,toxic_comments
27478,Tumi ekta idiot!!!,english,-1,-1,2,1.0,toxic_comments
27479,Tomar moton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27480,You are brainless 😡,english,-1,-1,0,1.0,toxic_comments
27481,Tomar moton noob ar nai 😂,english,-1,-1,0,1.0,toxic_comments
27482,Tumi ekta idiot!!!,banglish,-1,-1,2,1.0,toxic_comments
27483,Tpmi ekta idiot??,english,-1,-1,2,1.0,toxic_comments
27484,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27485,You are brainless!!!,english,-1,-1,0,1.0,toxic_comments
27486,Tumi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27487,Tomar moton noob ar nai 😤,english,-1,-1,0,1.0,toxic_comments
27488,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27489,Tumi ekta idiot??,english,-1,-1,2,1.0,toxic_comments
27490,You are beainless 😡,banglish,-1,-1,0,1.0,toxic_comments
27491,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27492,YDu are brainless,bangla,-1,-1,0,1.0,toxic_comments
27493,You are brainless,banglish,-1,-1,0,1.0,toxic_comments
27494,Tumi ekta idiot,banglish,-1,-1,2,1.0,toxic_comments
27495,Tumi ekta idiot!!!,english,-1,-1,2,1.0,toxic_comments
27496,Tumi ekta idiot 😤,english,-1,-1,2,1.0,toxic_comments
27497,You are brainless... 😤,bangla,-1,-1,0,1.0,toxic_comments
27498,Tomar moton noob ar nai??,banglish,-1,-1,0,1.0,toxic_comments
27499,You are bXainless 😂,bangla,-1,-1,0,1.0,toxic_comments
27500,Tumi ekta idiot,english,-1,-1,2,1.0,toxic_comments
27501,You arF brainless 😡,bangla,-1,-1,0,1.0,toxic_comments
27502,Tomar moton noob ar nai 😤,english,-1,-1,0,1.0,toxic_comments
27503,Youeare brainless... 😡,bangla,-1,-1,0,1.0,toxic_comments
27504,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27505,Tumiqekta idiot?? 🤮,english,-1,-1,2,1.0,toxic_comments
27506,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27507,TMmi ekta idiot,english,-1,-1,2,1.0,toxic_comments
27508,Tumi ekta idiot...,banglish,-1,-1,2,1.0,toxic_comments
27509,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27510,Tomar motoG noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27511,TomaZ moton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27512,Tomar moton noob ar naT,banglish,-1,-1,0,1.0,toxic_comments
27513,Tomar moton noob ar nai?? 😡,banglish,-1,-1,0,1.0,toxic_comments
27514,You are brainless 😡,banglish,-1,-1,0,1.0,toxic_comments
27515,You are brainless?? 😤,banglish,-1,-1,0,1.0,toxic_comments
27516,You are braieless,banglish,-1,-1,0,1.0,toxic_comments
27517,You are brainless??,bangla,-1,-1,0,1.0,toxic_comments
27518,Tomar moton noob ar naj,banglish,-1,-1,0,1.0,toxic_comments
27519,Tumi ekta idiot 😡,english,-1,-1,2,1.0,toxic_comments
27520,Tomar moton npob ar nai 😤,bangla,-1,-1,0,1.0,toxic_comments
27521,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27522,Tumi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27523,You arK brainless,bangla,-1,-1,0,1.0,toxic_comments
27524,Tumi wkta idiot,banglish,-1,-1,2,1.0,toxic_comments
27525,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27526,You are brainless??,bangla,-1,-1,0,1.0,toxic_comments
27527,You are brainless!!! 🤮,english,-1,-1,0,1.0,toxic_comments
27528,Tomar moton noob ar nai 😂,banglish,-1,-1,0,1.0,toxic_comments
27529,You are brainless!!!,banglish,-1,-1,0,1.0,toxic_comments
27530,TomarTmoton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27531,Tumi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27532,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27533,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27534,Tumi eIta idiot,bangla,-1,-1,2,1.0,toxic_comments
27535,You are brainlels,banglish,-1,-1,0,1.0,toxic_comments
27536,Tumi ekta idiot,banglish,-1,-1,2,1.0,toxic_comments
27537,Tumi ekta idQot... 😂,english,-1,-1,0,1.0,toxic_comments
27538,You are brainless!!!,banglish,-1,-1,0,1.0,toxic_comments
27539,You are braJnless!!!,bangla,-1,-1,0,1.0,toxic_comments
27540,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27541,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27542,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27543,Ymu are brainless?? 😂,banglish,-1,-1,0,1.0,toxic_comments
27544,Tomar moton noob ar nai!!! 😡,bangla,-1,-1,0,1.0,toxic_comments
27545,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27546,You are brainless...,english,-1,-1,0,1.0,toxic_comments
27547,TImar moton noob ar nai 🤮,english,-1,-1,0,1.0,toxic_comments
27548,Tumi ekta idOot...,english,-1,-1,0,1.0,toxic_comments
27549,Tomar moton noob ar nai!!! 😂,banglish,-1,-1,0,1.0,toxic_comments
27550,You are brainlMss,banglish,-1,-1,0,1.0,toxic_comments
27551,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27552,Tomar moton noob ar nai??,banglish,-1,-1,0,1.0,toxic_comments
27553,Youpare brainless...,bangla,-1,-1,0,1.0,toxic_comments
27554,YouCare brainless!!!,banglish,-1,-1,0,1.0,toxic_comments
27555,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27556,Tumi ekta idiot 😂,english,-1,-1,2,1.0,toxic_comments
27557,You are brainless 😤,english,-1,-1,0,1.0,toxic_comments
27558,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27559,You are brainless 😂,bangla,-1,-1,0,1.0,toxic_comments
27560,Tumi ekta idiKt 🤮,banglish,-1,-1,0,1.0,toxic_comments
27561,Tumi ekta idiot... 😤,bangla,-1,-1,2,1.0,toxic_comments
27562,You are brainless,english,-1,-1,0,1.0,toxic_comments
27563,Tomar moton noob ar nQi 😂,bangla,-1,-1,0,1.0,toxic_comments
27564,Tumi ukta idiot,bangla,-1,-1,2,1.0,toxic_comments
27565,You are brainless??,english,-1,-1,0,1.0,toxic_comments
27566,Tokar moton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27567,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27568,Tumi ekta idiot!!! 😤,banglish,-1,-1,2,1.0,toxic_comments
27569,Tumi ekta idiot...,banglish,-1,-1,2,1.0,toxic_comments
27570,Tomar moton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27571,YoX are brainless,english,-1,-1,0,1.0,toxic_comments
27572,Tumi ekta idiot!!!,english,-1,-1,2,1.0,toxic_comments
27573,Tumi ekta idiot,banglish,-1,-1,2,1.0,toxic_comments
27574,Tumi ekta idiot,english,-1,-1,2,1.0,toxic_comments
27575,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27576,Tumi ekda idiot,english,-1,-1,2,1.0,toxic_comments
27577,You are brainless... 😤,english,-1,-1,0,1.0,toxic_comments
27578,Tumi ekta idiot 🤮,english,-1,-1,2,1.0,toxic_comments
27579,Tumi ekta idioT,bangla,-1,-1,2,1.0,toxic_comments
27580,Tumi ekta idiot 😡,bangla,-1,-1,2,1.0,toxic_comments
27581,Tumi ekta idiot,banglish,-1,-1,2,1.0,toxic_comments
27582,Tumi ekta idiot,english,-1,-1,2,1.0,toxic_comments
27583,You are brainless,banglish,-1,-1,0,1.0,toxic_comments
27584,You are brainless 😤,english,-1,-1,0,1.0,toxic_comments
27585,Tomar moton noob ar nai!!! 🤮,banglish,-1,-1,0,1.0,toxic_comments
27586,Tomar moton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27587,Tomar motononoob ar nai??,english,-1,-1,0,1.0,toxic_comments
27588,Tomar mOton noob ar nai!!!,english,-1,-1,0,1.0,toxic_comments
27589,Tumi ekta idiot??,banglish,-1,-1,2,1.0,toxic_comments
27590,TuIi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27591,Tomar moton noob ar nai...,english,-1,-1,0,1.0,toxic_comments
27592,You are byainless... 🤮,english,-1,-1,0,1.0,toxic_comments
27593,TumiXekta idiot,english,-1,-1,2,1.0,toxic_comments
27594,Tomar moton noobUar nai 😡,banglish,-1,-1,0,1.0,toxic_comments
27595,You are brainless,banglish,-1,-1,0,1.0,toxic_comments
27596,You are brainless... 😂,banglish,-1,-1,0,1.0,toxic_comments
27597,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27598,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27599,Tomar moton noob ar nai 😂,english,-1,-1,0,1.0,toxic_comments
27600,Tomar moton nooy ar nai... 🤮,english,-1,-1,0,1.0,toxic_comments
27601,Tomar moton noob ar nai 🤮,english,-1,-1,0,1.0,toxic_comments
27602,Tomar moton noob ar nai 🤮,bangla,-1,-1,0,1.0,toxic_comments
27603,Tumi ekta idiot...,english,-1,-1,2,1.0,toxic_comments
27604,You are brainless 😤,bangla,-1,-1,0,1.0,toxic_comments
27605,Tumi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27606,Tomar moton noob ar nai 🤮,banglish,-1,-1,0,1.0,toxic_comments
27607,Tomar moton noob arYnai,english,-1,-1,0,1.0,toxic_comments
27608,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27609,You are brainless... 🤮,bangla,-1,-1,0,1.0,toxic_comments
27610,You are brainless 🤮,english,-1,-1,0,1.0,toxic_comments
27611,Tumi ekta idiot,english,-1,-1,2,1.0,toxic_comments
27612,You are brainless,english,-1,-1,0,1.0,toxic_comments
27613,Tomar moton noob ar nai,bangla,-1,-1,0,1.0,toxic_comments
27614,Tpmi ekta idiot,english,-1,-1,2,1.0,toxic_comments
27615,Tomar moton noob ar nai 😡,banglish,-1,-1,0,1.0,toxic_comments
27616,You areDbrainless 😤,banglish,-1,-1,0,1.0,toxic_comments
27617,Tomar moton noob ar nai 😂,bangla,-1,-1,0,1.0,toxic_comments
27618,TuKi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27619,You are brainless??,bangla,-1,-1,0,1.0,toxic_comments
27620,Tomfr moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27621,You are brainless,english,-1,-1,0,1.0,toxic_comments
27622,Tomar moton noob ar nai,english,-1,-1,0,1.0,toxic_comments
27623,You are brainless??,bangla,-1,-1,0,1.0,toxic_comments
27624,You are brainlEss 😡,bangla,-1,-1,0,1.0,toxic_comments
27625,Tumi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27626,Tumi ekta idiot...,bangla,-1,-1,2,1.0,toxic_comments
27627,You are brainless,english,-1,-1,0,1.0,toxic_comments
27628,Tumi ekta idiot 😡,banglish,-1,-1,2,1.0,toxic_comments
27629,Tomar moton noob ar nai 😡,english,-1,-1,0,1.0,toxic_comments
27630,You are brainless 😡,english,-1,-1,0,1.0,toxic_comments
27631,qou are brainless??,bangla,-1,-1,0,1.0,toxic_comments
27632,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27633,Yoi are brainless...,banglish,-1,-1,0,1.0,toxic_comments
27634,Tomar moton noob ar nai...,bangla,-1,-1,0,1.0,toxic_comments
27635,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27636,You are brainless,bangla,-1,-1,0,1.0,toxic_comments
27637,Tomar moYon noob ar nai,english,-1,-1,0,1.0,toxic_comments
27638,Tumi ekta idiot,bangla,-1,-1,2,1.0,toxic_comments
27639,Tomar moton noob ar nai,banglish,-1,-1,0,1.0,toxic_comments
27640,You are bBainless,english,-1,-1,0,1.0,toxic_comments
