id,text,language,hate_type,target_group,severity,confidence,source_dataset
1172,এই কনফিডেন্স নিয়ে খেলতে যাচ্ছে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1173,একটা করতে পারবে না আমার মনে হয়,bangla,-1,-1,1,1.0,blp25_subtask_1b
1174,আমার ২টা ছাগল আছে একটা ১০৯ কেজি লাইভ ওয়েট তোতাপুরি আর একটা ১২৩ লাইভ ওয়েড বিটল তিন মাসের বাচ্চা কিনা হয়েছিল তোতাপুরী থেকে বিটল ১০১২ দিনের বড় ছিল ২বসর বছর পালা হইছে মোট বিটল টা কিনছিলাম ১৩৫০০ তোতাপুরী কিনেছিলাম ১৪ হাজার ৫০০ প্রতাপপুরি থেকে বিট্রল টায় বড় হয়েছে বেশি,bangla,-1,-1,1,1.0,blp25_subtask_1b
1175,আওয়ামী লীগ এর মন্ত্রী নাকি দৌলদিয়ার ব্যাবসায়ী,bangla,-1,1,1,1.0,blp25_subtask_1b
1176,আগে জারা ওই সব জিনিস দিছে তাদে বিচার করা হউক,bangla,-1,-1,1,1.0,blp25_subtask_1b
1177,মনে হয় সালারা পাগল চোদা,bangla,-1,3,1,1.0,blp25_subtask_1b
1178,এই মানুষ রুপি অমানুষ গোল আমাদের কুত্তা বিলাই মনে করে,bangla,-1,1,1,1.0,blp25_subtask_1b
1179,চাকমারা বেসেযাক পানিতে,bangla,-1,3,1,1.0,blp25_subtask_1b
1180,এরা দুইজন কখনোই গবেষক নন কারণ হচ্ছে কোন উত্তরই স্পষ্ট না এবং সবকিছু প্যাচানো কথাবার্তা বাংলাদেশের সাথে বন্ধুত্বপূর্ণ না উনাদের স্বার্থ পূর্ণভাবে প্রত্যেকটা উত্তর দিয়েছে তারমানে উনাদের কথা শোনা এবং এবং মমতা দিদির কথায় একই সুতরাং আপনাদের সাথে কোন কথা বলে লাভ নাই উনারা উনাদের স্বার্থ নিয়েই কথা বলবে বন্ধুত্বপূর্ণ কোন কথা উনাদের মধ্যে নাই সুতরাং ওনাদের কথা শোনার কোন টাইম নেই,bangla,-1,3,1,1.0,blp25_subtask_1b
1181,লাভ নাই এরকম অনেক পদক্ষেপ নেওয়া হয়েছিল অতিতে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1182,গত শুক্রবারে গিয়ে ছিলাম অনেক মানুষ হয়ে ছিল আলহামদুলিল্লাহ কেন জানি বার বার ক্বাবাকে দেখেও মন ভরে না,bangla,-1,-1,1,1.0,blp25_subtask_1b
1183,ছোট বেলায় ইলিশ মাছের ঝোল দিয়ে ভাত খেয়েছি স্বাদ তো সেই লেগেছেকিন্তু আমার জেলার মেয়ে শেখ হাসিনা সরকার আসার পরে ইলিশ মাছ কেনার টাকা নেই এত দাম,bangla,-1,-1,1,1.0,blp25_subtask_1b
1184,আজকে আমার মতো ভোটার হয়েও কে কে ভোট দিতে যাননি দিয়ে যান,bangla,-1,-1,1,1.0,blp25_subtask_1b
1185,আওয়ামী লীগের চরিত্র এর চেয়ে আর কি আসা করবেন,bangla,-1,2,1,1.0,blp25_subtask_1b
1186,যে ন্যাটোতে যোগ দিলো সে আমেরিকার চামচা হলোসে আরো ক্ষতির মুখে পড়ল,bangla,-1,-1,1,1.0,blp25_subtask_1b
1187,মারহাবা ঈদে মিলাদুন নবী সফল হউক আল্লাহ আকবার,bangla,-1,-1,1,1.0,blp25_subtask_1b
1188,পররাষ্ট্রমন্ত্রী কোথায় ছিলো বলুনতো,bangla,-1,-1,1,1.0,blp25_subtask_1b
1189,খুনি জিয়া ভোট চোর তারেক জিয়া খাম্বা চোর,bangla,-1,1,1,1.0,blp25_subtask_1b
1190,মাগুরা বাসী বেঁধেছে জোট বেয়াদব সাকিব কে দিবো না ভোট শেয়ার কেলেংকারী প্রমাণ সাকিব কেকরা সকিব বিজ্ঞাপন সকিব বিজ্ঞাপন সকিব,bangla,-1,-1,1,1.0,blp25_subtask_1b
1191,দেয়ালে দেয়ালে কিছু হাতপাখা ঝুলিয়ে রাখলে ভালো হতো,bangla,-1,-1,1,1.0,blp25_subtask_1b
1192,সাব্বির রহমানকে জাতীয় আবার আসলে আমার জীবনের সবচেয়ে খুশির দিন হবে সেদিন,bangla,-1,-1,1,1.0,blp25_subtask_1b
1193,সাল্লুকে ভাইকে জেল দেয়া উচিত পাপন সাহেব ঠিকই বলছে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1194,তৃতীয় লিঙ্গকে আমরা অবহেলা করি না বরং তারাই আমাদেরকে অবহেলা করে,bangla,-1,3,1,1.0,blp25_subtask_1b
1195,একদম ঠিক আছে এখন টিকটক কর সাব্বির,bangla,-1,1,1,1.0,blp25_subtask_1b
1196,এ ছেলে না মেয়ে তুমি তার্ড পারসোন হলেও আমি বিয়া করবো,bangla,-1,-1,1,1.0,blp25_subtask_1b
1197,তোমাদের এই আন্দোলনে সরকার পতন তো দূরের কথা সরকারের বালটাও নড়ছে না মূর্খ নেত্রীর মূর্খ দলের মূর্খ আন্দোলন,bangla,-1,2,1,1.0,blp25_subtask_1b
1198,আমিও স্যাটেলাইট নয়তুমার মায়াবি চোখটা দেখছি,bangla,-1,-1,1,1.0,blp25_subtask_1b
1199,নির্লজ্জবেহায়া বেশরম ছোট বেলায় বিটিভিতে এর প্রোগ্রাম দেখতাম ভাবতে নিজেরই এখন লজ্জা লাগে,bangla,-1,1,1,1.0,blp25_subtask_1b
1200,তার গলা কাটলেও শাস্তি কম হবে,bangla,-1,1,1,1.0,blp25_subtask_1b
1201,আবার চালু করবে মনে হচ্চে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1202,আমার জীবনের শ্রেষ্ঠ ফুটবলার কাকা ভালোবাসা রইলো কাকার জন্য,bangla,-1,-1,1,1.0,blp25_subtask_1b
1203,তেল ছাড়া বাত্তি জলে বাতির নিচে অন্ধকার,bangla,-1,-1,1,1.0,blp25_subtask_1b
1204,দেশটা কত চরিত্রহীন হয়ে গেছে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1205,পৃথিবীতে কেউই চিরস্থায়ী নয় মরতে তো একদিন হবেই ফেরাউনকেও চলে যেতে হয়েছে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1206,কষ্ট লাগলো সবার জন্য ভগবান সবাইকে মঙ্গল করুক,bangla,-1,-1,1,1.0,blp25_subtask_1b
1207,বিএনপি পাকিস্তান হানাদার বাহিনী থেকেও নির্লজ্জ ও হিংসাত্মক,bangla,-1,2,1,1.0,blp25_subtask_1b
1208,এত গুরুত্বপূর্ণ খবরে কেন বেয়াদবের মত এই গুলা দেওয়া হয়,bangla,-1,-1,1,1.0,blp25_subtask_1b
1209,ভোট চুরি করা কে কী বলে,bangla,-1,1,1,1.0,blp25_subtask_1b
1210,আমেরিকার দালালী করলে পাক সেনাবাহিনী চীনের সকল রকম সহায়তা হারাবে লাভ হবে ভারতের,bangla,-1,3,1,1.0,blp25_subtask_1b
1211,বিএনপি জামাত সন্তাসী দল তাদের আইনের আওতায় আনা হোক,bangla,-1,3,1,1.0,blp25_subtask_1b
1212,মুরাদ আছে না মাহিয়া মাহীর চিন্তা নাই পিছনে আছে মুরাদ ভাই,bangla,-1,1,1,1.0,blp25_subtask_1b
1213,মানিকগঞ্জের সাটুরিয়া তে অভিয়ান চাই,bangla,-1,-1,1,1.0,blp25_subtask_1b
1214,পা চাট ভালো কইরা,bangla,-1,1,1,1.0,blp25_subtask_1b
1215,সব শেষে চাচার কথাটা ভাল্লাগছে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1216,পুলিশের কাছে দেশের সব মানুষ জিম্মি,bangla,-1,2,1,1.0,blp25_subtask_1b
1217,সময় টিভির সাংবাদিক গুলা পাগল মনে হয়আরে বোকা সুদা সাংবাদিক ইহুদীরা কত রকমের চেস্টা চালিয়ে ইউক্রেন যুদ্ধ বন্ধ করতে চাচ্ছে সেটাও কি বুঝ না,bangla,-1,2,1,1.0,blp25_subtask_1b
1218,৯০০ কোটি টাকা দিয়ে আমাদের প্লেয়ারদের গাঞ্জা খাওয়ানো হোক,bangla,-1,2,1,1.0,blp25_subtask_1b
1219,বাংলাদেশের এিকেট বোডিং আর সরকার যে হিজরা না হলে তাদের সব শত মেনে খেলতে যায় কেন,bangla,-1,2,1,1.0,blp25_subtask_1b
1220,আমাদেরটার কি খবর,bangla,-1,-1,1,1.0,blp25_subtask_1b
1221,কারেন্ট দে সময় সংবাদ,bangla,-1,-1,1,1.0,blp25_subtask_1b
1222,ইনশাআল্লাহ ইরান ঠিক কাজ করেছেন,bangla,-1,-1,1,1.0,blp25_subtask_1b
1223,খেলা হবে আসো,bangla,-1,-1,1,1.0,blp25_subtask_1b
1224,কতটা নিষ্ঠুর বর্বরতায় ভরা কথা গুলো বাচ্চা মারা উপর ওয়ালার হাতে কি বলব কত কিছু বলতে ইচ্ছে করে পারি না আমি ভীতু বাঙ্গালী,bangla,-1,-1,1,1.0,blp25_subtask_1b
1225,পাইলট ঠিক বলেছেন আর মাশরাফি কে পাপনের বদলা চাই,bangla,-1,-1,1,1.0,blp25_subtask_1b
1226,স্বৈরশাসক এক নায়কতন্ত্র নিপাত যাক,bangla,-1,-1,1,1.0,blp25_subtask_1b
1227,ভাত জোটে না দুধ রোজ এই হয়েছে পাকিস্তানের অবস্থা,bangla,-1,3,1,1.0,blp25_subtask_1b
1228,আল্লাহর কাছে ক্ষমা চেয়ে এই নরক জিবন চলে আসেন,bangla,-1,1,1,1.0,blp25_subtask_1b
1229,মনে হয় ন্যাটোর আরেক সদস্য,bangla,-1,-1,1,1.0,blp25_subtask_1b
1230,দরকার হলে মিশরে যাদুঘর ফেরাউনের লাশের সঙ্গে রাখতে পারেন বা তার লাশ গবেষণা ও পরিক্ষার জন্য ফ্রান্সে পাঠানো যেতে পারে কোন সমস্যা নাই,bangla,-1,-1,1,1.0,blp25_subtask_1b
1231,এটা সৈরাচারি মনোভাব ছাড়া অন্য কিছু নয়,bangla,-1,1,1,1.0,blp25_subtask_1b
1232,ভারত বর্তমানে বিশ্বের এক অনন্য মাত্রায় অবস্থান করছে তার হিন্দুত্ব নিয়ে মোদি,bangla,-1,-1,1,1.0,blp25_subtask_1b
1233,ধন্যবাদ ভারতীয় কোস্টগার্ড,bangla,-1,-1,1,1.0,blp25_subtask_1b
1234,বালের সুপ্রিম কোর্ট বাল ছেড়ছেন,bangla,-1,2,1,1.0,blp25_subtask_1b
1235,সঠিক কথা ১ ডলারে যে দেশে ৮৮ ইয়ান হয় সে দেশ কি ভাবে উন্নত দেশ হয় চায়না আর রাশিয়া আছে শুধু চাপা,bangla,-1,-1,1,1.0,blp25_subtask_1b
1236,ছি ছি লজ্জা করে না,bangla,-1,1,1,1.0,blp25_subtask_1b
1237,মোহনগঞ্জ বাসির মানুষ কী করছে রে ভাই আমরা হাওর বাসীর মানুষ আমরা রাজনৈতি বুঝি না আমরা সকলে মিলেমিশে বাস করি আমাদের উপর রাজনৈতিক হিংসা কেনোযারা এই কাজটা করেছে তাদের প্রকাশে ইটপাথর নিক্ষেপ করা হোক,bangla,-1,3,1,1.0,blp25_subtask_1b
1238,সময় সাবধান সময় কিন্তু খুব খারাপ,bangla,-1,-1,1,1.0,blp25_subtask_1b
1239,এখন রাজনীতি খুবই খারাপ অবস্থা কি জন্য একজন মানুষ যদি দুইটা বিয়ে করে সংসারে যেমন সতীনে সতীনে মারামারি হয় ঠিক তেমন রাজনীতি হয়ে গেছে,bangla,-1,2,1,1.0,blp25_subtask_1b
1240,পাগলদের পাগলামির শেষ নেই,bangla,-1,3,1,1.0,blp25_subtask_1b
1241,সাপোর্টার বেশি পাকিস্তানের বাংলাদেশ হারবে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1242,শালা এরা চোর,bangla,-1,3,1,1.0,blp25_subtask_1b
1243,বন্ধ হোক যুদ্ধ পৃথিবী শান্তিপূর্ণ হোক,bangla,-1,-1,1,1.0,blp25_subtask_1b
1244,সকালে ধনি বিকালে গরিব এটা বাস্তব কতা আমি আল্লাহ কাছে দুয়া করি বেবসাহি ভাই দের আবার সেই জায়গায় ফিরে যাকএত কস্ত লাগতেছে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1245,আমেরিকার কুকর্মের জন্য বিশ্ব অশান্ত,bangla,-1,-1,1,1.0,blp25_subtask_1b
1246,কালো পতাকা মিছিল দিয়ে সরকারের ক্ষমতাতে নাম নো যাবেনা এই বেয়াদব সরকার কে উচিত শিক্ষা দিতে হবে ভাই,bangla,-1,2,1,1.0,blp25_subtask_1b
1247,ভােট চাের রাতে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1248,সত্য কথা বলা যাবেনা এমন কোন ধারা ভিয়েনা কনভেনশনে আছে কি না সময় টিভির কাছে জানতে চাই,bangla,-1,2,1,1.0,blp25_subtask_1b
1249,মিয়া চুদি গরে উপর আল্লা মাগীর গজল পড়ছে,bangla,-1,1,1,1.0,blp25_subtask_1b
1250,সময় টিভি যে সরকারের দালালি করতেছে তা পাবলিক আরো আগে থেকেই বুঝে গেছে,bangla,-1,2,1,1.0,blp25_subtask_1b
1251,জার্মান কুত্তা গুলো ভয় পাইছে দৌড়ঁ শুরু,bangla,-1,3,1,1.0,blp25_subtask_1b
1252,শালার বাংগালি তোদের পুটানি বেশীপকিন্নি কোথাকার,bangla,-1,-1,1,1.0,blp25_subtask_1b
1253,মিথ্যাবাীদ খুনি হাসিনা,bangla,-1,1,1,1.0,blp25_subtask_1b
1254,সময় টিভি যে একটা দালাল হাসিনার পাছাটা কুত্তা গোলাম মিডিয়া এটাই তোদের আচারআচরণে কথাবার্তাতে ক্লিয়ার স্পষ্ট বুঝা যায় কোথায় জনগণকে ভোট দেওয়ার সুযোগ দিয়েছে বোটে প্রধানমন্ত্রী হলে বোটে বিরোধীদল কিভাবে হয় দালাল মিডিয়া এসব নিউজ এর কারণে একদিন তোদেরকে এই স্বাধীন বাংলায় জবাব দিতে হবে ইনশাআল্লাহ বোট হয়েছে আওয়ামী লীগের নিজেরা নিজেদের সাথে সমকামিতা বোট করেছে তোরা কি সাংবাদিক না আওয়ামী লীগের লেস স্পেন স্যার,bangla,-1,2,1,1.0,blp25_subtask_1b
1255,মীরজাফর কে এইভাবে পতিহত করতে হবে,bangla,-1,1,1,1.0,blp25_subtask_1b
1256,মিথ্যা নাটক করে লাভ নেই সাজানো নাটক শুরু হয়ে গেছে,bangla,-1,1,1,1.0,blp25_subtask_1b
1257,ঘন্টা বাজাতে দফতরের কাজ টা কি আপনি নেবেন নাকি,bangla,-1,-1,1,1.0,blp25_subtask_1b
1258,ইতিহাসের দীর্ঘতম বিসিএস শেষে মেধাবীদের সাথে এভাবে প্রহসন করা পিএসসি একটা কলিমা লেপন করেছে তাদের পূর্বের সুখ্যাতির উপরনির্লজ্জতার সীমা লঙ্ঘন,bangla,-1,2,1,1.0,blp25_subtask_1b
1259,সময় টিভি আসলে কি চায় ভারত সিদ্ধান্ত মেনে নিলে বলে ভারত হেরে গেছে আর মেনে না নিলে বলে ভারতের কারনে এশিয়া কাপ হওয়ার সুযোগ সিমীত,bangla,-1,2,1,1.0,blp25_subtask_1b
1260,আমেরিকার হচ্ছে শয়তানের দাদর বাড়ি,bangla,-1,2,1,1.0,blp25_subtask_1b
1261,ঢাকায় এমন আয়োজন করা উচিৎ,bangla,-1,-1,1,1.0,blp25_subtask_1b
1262,শফিক তো চোরের জাত চোর ওদের গা জ্বালা করছে উন্নয়ন দেখে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1263,বুঝতে পারছি দেশের মধ্যে হাসিনা আরও একটা অঘটন ঘটাতে যাচ্ছে আর এটা একটা ক্ষমতায় থাকার জন্য অভিনব ষড়যন্ত্র,bangla,-1,1,1,1.0,blp25_subtask_1b
1264,প্রিয় নবী হযরত মুহাম্মদ সাঃ কে কারা ভালবাসেন,bangla,-1,-1,1,1.0,blp25_subtask_1b
1265,যেই সরকার ভারতের দালালী করা থেকে বিরত থাকবে সাধারণ জণগণ সেই সরকারকেই সমর্থন করবে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1266,কি কয় বাংলাদেশের ব্যবসায়ীরা যেন না জানতে পারে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1267,আমার ও জমি নিয়ে মামলা আছে আমিও বলবো মানি না মানবো না,bangla,-1,-1,1,1.0,blp25_subtask_1b
1268,আরো কিছু কাপড় খুলে ফেলা হেক,bangla,-1,-1,1,1.0,blp25_subtask_1b
1269,ভোট জালিয়াতির নির্বাচনে ভোট ও জনগণের প্রত্যাশা পূরণ হবে না,bangla,-1,2,1,1.0,blp25_subtask_1b
1270,সঠিক কথা বলছেন নেতা,bangla,-1,-1,1,1.0,blp25_subtask_1b
1271,ভাগ্যিস এ টাকা যে কোন জাতীয় লীগ সরকারের হাতে পড়েনি তাহলে বালিশ কান্ডের মতো ভাউচার দিয়ে দলিল সহ দেখিয়ে খেয়ে ফেলতো,bangla,-1,2,1,1.0,blp25_subtask_1b
1272,আসুন আমরা সময় টিভিকে বয়কট করি,bangla,-1,-1,1,1.0,blp25_subtask_1b
1273,দলটা শেষ করেছেন পাপন,bangla,-1,1,1,1.0,blp25_subtask_1b
1274,এতকিছু বিশ্বাস করেন দেশের টাকার পদ্মা সেতুর জায়গায় এখন আমার টাকার পদ্মা সেতু হয়েছে কিভাবে,bangla,-1,2,1,1.0,blp25_subtask_1b
1275,সালা ফেরাউন এর বাচ্ছা,bangla,-1,1,1,1.0,blp25_subtask_1b
1276,আমরা সনাতনী হিন্দু আমরা গবিত,bangla,-1,-1,1,1.0,blp25_subtask_1b
1277,এভারেজে কথা বলা ঠিক নারোমের তাপমাত্রা আগের তুলনায় একটু বেশী এজন্য পুরু ইটালির কথা বললে অবশ্যই ভুলই বলা যায়,bangla,-1,-1,1,1.0,blp25_subtask_1b
1278,টিক আছে ভাতিজা এগিয়ে যায়,bangla,-1,-1,1,1.0,blp25_subtask_1b
1279,উনিই রাষ্ট্র পতি হওয়ার যোগ্য আমি মনে করি,bangla,-1,-1,1,1.0,blp25_subtask_1b
1280,কিন্তু হাইকোর্ট থেকে তো বলা হয়েছিলো শিক্ষক পিতার মত,bangla,-1,-1,1,1.0,blp25_subtask_1b
1281,কি আর বল্মু,bangla,-1,-1,1,1.0,blp25_subtask_1b
1282,এইভাবে করতে করতে বাংলাদেশের সাথে ওরা যুদ্ধ করবে এইজন্য পায়ে পারা দিচ্ছে কিন্তু বাংলাদেশ বিজিবি সরকার আবার বেশি মানবতা দেখাচ্ছে এই মানবতা যে কি করবে আল্লা ই ভালো জানে,bangla,-1,2,1,1.0,blp25_subtask_1b
1283,দাম বেড়ে গেলো আরোওদের কথা আর কমেডিয়ানদের কথা সেইম চাল প্রতি কেজি ৫৭ টাকা বাড়ছে আটা ৪৫ টাকা বাড়ছে গরু আগের যায়গায় যাবে অপেক্ষা করেন,bangla,-1,-1,1,1.0,blp25_subtask_1b
1284,আমাদের বাংলাদেশ টিম এতো সুযোগ পেয়েও বালডা ফালাচ্ছে,bangla,-1,3,1,1.0,blp25_subtask_1b
1285,আমেরিকা কি সত্য কথা বলতে জানে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1286,দেখতে হবে না ভারতের ঘুষখোর রেফারি,bangla,-1,1,1,1.0,blp25_subtask_1b
1287,আল্লাহ সবাইকে নেক হায়াত দান করুন,bangla,-1,-1,1,1.0,blp25_subtask_1b
1288,আর তোর এইগুলা দিচ্ছেন কেন ভুয়া নিউজ এই ভুয়া নিউজ করেন না এটা নিয়ে মানুষ কাজ পাচ্ছে না তারা কি জানেন কিছু,bangla,-1,2,1,1.0,blp25_subtask_1b
1289,ইমরান খান মুক্তি পাবে ইনশাআল্লাহ,bangla,-1,-1,1,1.0,blp25_subtask_1b
1290,নির্বাচন হবে সময় মতো নির্বাচন কমিশন নির্বাচন পরিচালনা করবে গনতান্ত্রিক দেশে যা হয় এইখানে আগেই যারা সুষ্ঠু হবে না নিরপেক্ষ হবে না বলতেছে তাদেরও বোঝা উচিৎ নির্বাচন কমিশনই পৃথিবীর সব দেশে নির্বাচন পরিচালনা করে যদি তাদের সুষ্ঠু নিরপেক্ষ হয় তাইলে এখানেও হবে,bangla,-1,2,1,1.0,blp25_subtask_1b
1291,আমরা তো সৌদিতে কাজ পাচ্ছিনাঅসংখ্য লোকজন কাজ ছারা বসে আছেআর দালালদের কারনে সাধারন মানুষ নিঃস্ব হচ্ছেএই ব্যপারে সরকারের খেয়াল নাইআর রেমিট্যান্সের আশায় থাকেএটা কি সম্ভব,bangla,-1,-1,1,1.0,blp25_subtask_1b
1292,এটি ইরানের ওপর থেকে ঘুরে আসতে বলেন তাহলে বুঝবো,bangla,-1,-1,1,1.0,blp25_subtask_1b
1293,ছবি করা নাচ গান করা হারাম আর এসব তো শয়তানেরকাজ সেখানে তো তো এসব হবেই আর তখন তো তাদের বয়স অল্প ছিল একসাথে ছবি করছে তবে সামিরা কোনদিন বলোল না শাবনুর সালমান শাহ কানে কামড় দিছে সামিরা কোনদিন মিডিয়াতে এসে সব বলে নাই,bangla,-1,-1,1,1.0,blp25_subtask_1b
1294,সময় টিভি পরিবার আওয়ামী লীগ পরিবার ওরা কুকুর লীগ এর বংশধর,bangla,-1,2,1,1.0,blp25_subtask_1b
1295,সাকিবহাতুরুর ক্রিকেট সেন্স দেখলে হাসি পায় দেশের সেরা ব্যাটসম্যানকে তারা ৬ নাম্বারে ব্যাট করায় যা পাড়ার ক্রিকেটেও হয় না এটা তো ইচ্ছাকৃত দেশের ক্ষতি করা,bangla,-1,1,1,1.0,blp25_subtask_1b
1296,জমি গেছে যাক কিন্তু মেয়র হিসেবে আপনাকে চাই,bangla,-1,-1,1,1.0,blp25_subtask_1b
1297,ওয়ার্ল্ড কাপ চলাকালীন বাংলাদেশের জনগণ আর্জেন্টিনাকে সাপোর্ট করার কারণেই বাংলাদেশকে চিনে আর্জেন্টিনা অথচ বাংলাদেশে জাতীয় ফুটবল টিম সাধারণ জনগণে কে এমি মার্টিনেজের সাথে দেখা করার সুযোগ করে দেওয়া হয় নাইজুনায়েদ আহমেদ পলক আর মাশরাফি বিন মর্তুজা সাথে দেখা করার জন্য এমি মার্টিনেজকে বাংলাদেশ আনা হয়েছে তারা তো সরকারের পা চাটা আমলা এজন্যই তাদের দেখা করার সুযোগ হয়েছে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1298,জান্নাতুল দোলনা আপনাকে বেশ সুন্দর লাগছে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1299,ডিজিটাল করতে গিয়ে হাসিনার ছেলের এখন আমেরিয় ১২ টা বাড়ি জয় হলো আবিষ্কার ছারা বিগগানি আপনাদের কি লজ্জা সরম নাই নাকি এগুলো আর বইলেন না ডিজিটাল করতে করতে দেস আজ খাদের কিনারায় পিলিজ আর ডিজিটাল বইলেন না,bangla,-1,-1,1,1.0,blp25_subtask_1b
1300,এই মহিলাকে পুলিশ খুঁজে পাচ্ছে এটা কি কোন কথা তার মোবাইল ফোন দিয়েওতো তাকে ট্রেস করা যায় এত বড় একটা ঘটনার বিচার হবনা এটাও কি কোন কথা আর যদি তার খোঁজ নাই পাওয়া যায় তাহলে এ দেশ যে একটা অসভ্য দেশ এটাই বলা যায়,bangla,-1,-1,1,1.0,blp25_subtask_1b
1301,দুই চাকার আর তিন চাকার যানবহন বেয়াদব যানবাহন নাম্বার ওয়ান,bangla,-1,2,1,1.0,blp25_subtask_1b
1302,একজন উর্ধতন সাবেক সেনা কর্মকর্তা লে জে সরোয়ার্দী সাহেবের এ জাতীয় ষঢ়যন্ত্রমূলক কাজে জড়ানো মোটেই সমুচীন হয়নি,bangla,-1,1,1,1.0,blp25_subtask_1b
1303,রনির বেটিং ধরন দেখে মনে অনেক আশা জাগিয়ে ছে বিসিবি কে ধন্যবাদ অনেক দিন পর সোনা চিনছেন,bangla,-1,-1,1,1.0,blp25_subtask_1b
1304,ইলেন মাস্কের কথা একদম সঠিক,bangla,-1,-1,1,1.0,blp25_subtask_1b
1305,স্বাধীনতার ৫২ বছর পার করলেও দেশ পরাধীন মানুষের বাকস্বাধীনতা নেই মানুষ তার মনের ভাব প্রকাশ করতে পারে না এই জন্য কি মানুষ দেশ কে স্বাধীন করেছিলো উন্নয়ন উন্নয়ন আসলে উন্নয়ন কি,bangla,-1,-1,1,1.0,blp25_subtask_1b
1306,উদোর পিন্ডি বুদোর ঘাড়ে টাকা পাচারকারীরা দেশের টাকা পাচার করে টাকার মান কমিয়ে দিয়েছে মুদ্রাস্ফীতি বাড়িয়ে দিয়েছে যে ব্যবসায়ী ১৩০ টাকায় ডলার কিনে পেঁয়াজ চাল তেল চিনি আমদানি করেছে সে এগুলোর দাম কম রাখবে কি করে পারলে টাকা পাচারকারীদের জেলে দিন দেশের মুদ্রাস্ফীতি কমান,bangla,-1,1,1,1.0,blp25_subtask_1b
1307,আমি তো এই গানের প্রেমে পড়ে গেলাম,bangla,-1,-1,1,1.0,blp25_subtask_1b
1308,প্রবাসীরা যখন বিমানবন্দরে যায় তখন তাহাদের সাথে কুকুরের মত আচরণ করা হয় এজন্যই তো এই পন্থা বেছে নিয়া,bangla,-1,2,1,1.0,blp25_subtask_1b
1309,ভারত তুমি নিপাত যাও,bangla,-1,-1,1,1.0,blp25_subtask_1b
1310,তোরা তো সরকারের পোষা কুত্তা সাংবাদিক সমাবেশের আগে যে সরকার গনহারে গ্রেফতার করল সেটা বললিনে,bangla,-1,3,1,1.0,blp25_subtask_1b
1311,পৃথিবীর বড় বড় যত আইন আছে সব আমেরিকার গোলাম,bangla,-1,-1,1,1.0,blp25_subtask_1b
1312,মালিক পক্ষে কে ধরা উচিত গরীব দের ধরে লাভ কি,bangla,-1,-1,1,1.0,blp25_subtask_1b
1313,দ্বিপের চারপাশ কত সুন্দর মাশাআল্লাহ,bangla,-1,-1,1,1.0,blp25_subtask_1b
1314,এই ভূমিকম্প এর পিছনে এর হাত আছে সেই হয়তো এই ভূমিকম্প ঘটিয়েছে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1315,৩০ মিনিটে উত্তর কোরিয়া আমেরিকা আক্রমন করবে আমেরিকা কি ফিডার খেতে থাকবে কিমের উচিত এইসব পাগলামী বাদ জনগণের জন্য ভাতের ব্যবস্থা করা,bangla,-1,-1,1,1.0,blp25_subtask_1b
1316,বেশি বেশি পচা টাকা ছাপান মূল্যস্ফীতি তখন ঠিক হয়ে যাবে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1317,শুধু হা হা দিয়ে গেলাম কারন বাংলাদেশ বলে কথা,bangla,-1,-1,1,1.0,blp25_subtask_1b
1318,লজ্জা বিহিন একটি দলল সেটা হলো আওয়ামী লীগ,bangla,-1,2,1,1.0,blp25_subtask_1b
1319,এ গু কোন দিন যানি আমডার ব্রাহ্মণবাড়িয়া আর বিবাড়িয়া নিয়ে পেছ লাগে,bangla,-1,-1,1,1.0,blp25_subtask_1b
1320,হে আল্লাহ আপনি গায়েবী শক্তি দিয়ে ইজরায়েল আমেরিকা ওপরে গজব নাযিল করেন এবং দুই দেশকে ধ্বংস করে দেন,bangla,-1,-1,1,1.0,blp25_subtask_1b
1321,কচুর নিউজ অচল মাল নিয়ে টানাহেঁচড়া,bangla,-1,1,1,1.0,blp25_subtask_1b
1322,আরে মগা সাংবাদিক এমন হাজারও গাড়ি রাস্তায় পরে থাকে আরব দেশে,bangla,-1,1,1,1.0,blp25_subtask_1b
1323,ভাই এমন প্রমোশন করাইতে কত টাকা লাগে অনেক ক্লাইন্ট আইনা দিতে পারুম ১৫ দিলেই চলবো,bangla,-1,-1,1,1.0,blp25_subtask_1b
1324,আমরা ভারত সফর বয়কট করি,bangla,-1,3,1,1.0,blp25_subtask_1b
