id,text,language,hate_type,target_group,severity,confidence,source_dataset
3445,যাকে খানকি বলছিস সে তোর গাঁড়ে লাঠি মারেনি তোর ভাগ্য ভালোখানকির ছেলে অভাবে যারা কাজ করে তাদের খেতে তো দিবি না তাদের সম্মান নষ্ট করছিস মা চোদাতে? ,bangla,4,1,1,1.0,bengali_hate_v2
3446,"আর একবার আমার সিজিপিএ জিজ্ঞাসা করে দেখ, গুলি করে দেব ",bangla,4,1,1,1.0,bengali_hate_v2
3447,মুসলিম দের ঐক্য চলে এসেছে নাস্তিক রা দূর হয়ে যাবে ইনশাআল্লাহ।,bangla,2,3,1,1.0,bengali_hate_v2
3448,চট্টগ্রামের প্রাণকেন্দ্র আগ্রাবাদে দেশদ্রোহী দালাল পত্রিকা প্রথম আলো পুড়িয়ে ক্ষোভ প্রকাশ,bangla,4,1,1,1.0,bengali_hate_v2
3449,মালাউন রে দর ওর মাথা কাঠ,bangla,2,3,1,1.0,bengali_hate_v2
3450,"এ ব্যাটা, তোর পাছায় কত বড় ফুটো, আগে সেটা দেখ তারপর অন্যের ছেদা দেখিস ",bangla,4,1,1,1.0,bengali_hate_v2
3451, একটা পেজে ছাগুরা তর্ক করছে। এক ছাগউ বলছে বোরখা টাইট হলে রেপ হবেই। একটা হারামী ছাগু বলছে মালাউন দেশ ভারতে সবথেকে বেশি রেপ হয়। একটা মাথামোটা গর্ধভ ছাগু বলেছে ইসলামিক শাসনে ধর্ষণ একদম হয় না। তাদের যেই পরিসঙ্ঘখন দিয়ে বোঝানো হল প্রতি হাজারে দেখলে বাংলাদেশ বা পাকিস্তানে ভারতের থেকে অনেক বেশি রেপ হয়। আর ইসলামিক দেশে চারটে স্বাক্ষির অভাবে অনেক মেয়ে রেপের রিপরট করে না। তাছাড় ইসলামিক শাসনে থেকেও সউদির শেখরা বাংলয়াদেশের দাসীদের রেপ করছে। সঙ্গে সঙ্গে সব কটা শুয়ার সেই পেজ থেকে পালালো। কেন বলুন তো? ,bangla,2,3,1,1.0,bengali_hate_v2
3452,রানু বেশি কিছু পেয়ে গেছে তাই এই অবস্থা ,bangla,4,1,1,1.0,bengali_hate_v2
3453,আমি জানি ভারতীয় মানুষ বাংলাদেশী মানুষ মানুষ মনে করে না ইন্ডিয়া গেলে কিছু হটেল এ আমন ভাব করে যেনন আমরা আফ্রিকা জজ্ঞল থেকে এসেছি আমি জানি ভারত বুন্ধু রুপে সুত্রু সুধু বুন্ধু হল সরকার এর কারন ভারত ছাড়া এই সরকার খোমোতায় থাকতে পারবে না দেশের জন গন কে জ্জিম্মি করে রেখেছে আমি বলছি না বি ন নি আসলে সব টিক হয়ে য়াবে। য়োখন নির্বাচন হলল কলকাতা র ঘ লাইভ প্রোগ্রাম দেখিছি য়েখানে একজন সেনা বাহিনির কর্নেল বলছে আগের বার ভারত সরকার এর ভুলে বি ন পি খোমতায় এসে ভারত বিদ্রোহ সব কাজ করো সিমান্তে বি,bangla,5,-1,1,1.0,bengali_hate_v2
3454,হিন্দুরা বুজল আজহারী কি জিনিস বুজলনা আওয়ামীলীগ এর কিছু কুত্তা ,bangla,1,2,1,1.0,bengali_hate_v2
3455, বি এন পিকে একবার মাত্র তদন্ত কমিটি বানিয়ে দিন তার পর দেখবেন রাজাকার কারা প্রমানিত হয় ,bangla,1,2,1,1.0,bengali_hate_v2
3456,রেন্ডিয়ার লাক সইন্ন টয়লেট সমসসায় ভুগতেচে। কিসের যুদ্ধ করবে রেন্ডিয়ার চড়ই পাখিরা পাকিস্থানি বিরদের সাথে।,bangla,5,-1,1,1.0,bengali_hate_v2
3457,অবশেষে মিশরে নিষিদ্ধ হল ফজরের আযান ,bangla,2,3,1,1.0,bengali_hate_v2
3458,এই মানুষটি বাস্তবের শয়তানকে ফেল করিয়ে দিয়েছে তবে একটা কথা মানুষ যতই শয়তানি করুক না কেন যতই চাল চালক না কেন পুলিশের হাতে ওকে পড়তেই হবে পুলিশ জিন্দাবাদ আর এর কারনে হচ্ছে শালি গুলো ড্রেস সঠিক না পড়ার কারণেই এইসব অবস্থা ,bangla,4,1,1,1.0,bengali_hate_v2
3459,হুজুর  মরার পর টের তো পাইবা তোদের আল্লাহ তোদের জন্য বেহেশত এ ৭২ টা মেয়ে হুর রাখবে মানে ৭২ টা বেশস্যা মাগী  রাগবে,bangla,2,3,1,1.0,bengali_hate_v2
3460,বাংলাদেশ। পাকিস্তান। এক।সাতে।থাকলে।বাংগালীদের।দামে দিত।না।তারা। ,bangla,5,-1,1,1.0,bengali_hate_v2
3461,চোরের মায়ের বড় গলা যিনি নিজেই হাজারো খুনের দায়ে দেশের ও আন্তর্জাতিক আদালতের আসামী তিনি অন্যকে বলেন খুনি,bangla,5,-1,1,1.0,bengali_hate_v2
3462, এ আর এমন কি? মুক্তিযুদ্ধের চেতেনা বাস্তবায়নের একটি পদক্ষেপ মাত্র।হেটারা সব রাজাকার। ,bangla,1,2,1,1.0,bengali_hate_v2
3463,মানুষ কতটা খারাপ হলে এইসব কাজ করে ,bangla,4,1,1,1.0,bengali_hate_v2
3464,রানু কে ১০০০ হাজার জুতা মারা দরকার ,bangla,4,1,1,1.0,bengali_hate_v2
3465,নারিরা পতিতা হয় বেশী ভাগ বেকার সবামী ও মাতাল সবামীদের জন্য পাপটা ঐ বেকার ও মাতাল সবামীর ,bangla,4,1,1,1.0,bengali_hate_v2
3466,আজ থেকে বছর আগে তর নেতৃত্ব দেওয়া ভারত দলের সাথে আমিনুল ইসলাম বুলবুল রান করে ছিলো এতো তাড়াতাড়ি ভুলে গেলে।,bangla,5,-1,1,1.0,bengali_hate_v2
3467,ফুলের পাশে তোমার ঐ বালের থোবরা দেখতে ইচ্ছুক নই,bangla,4,1,1,1.0,bengali_hate_v2
3468,এমন দুঃখ প্রকাশ নিয়ে দুঃখ হয়। ভারতে যারা মারা যায় তারা মানুষ আর মিয়ানমারে যারা মারা যায় তারা শুধু মুসলমান,bangla,5,-1,1,1.0,bengali_hate_v2
3469,সালা করোম চোদ তারেক জিয়ার বৌ কি দুরনীতি করছে তার নামে মামলা,bangla,1,2,1,1.0,bengali_hate_v2
3470,"শুধু ইন্ডিয়াতে এরকম হতে পারে,  আর কোথাও না  ",bangla,5,-1,1,1.0,bengali_hate_v2
3471,বাংলাদেশের সকল সিনেমা পরিচালকদের দৃষ্টি আকর্ষণ করছি ভারতের অধিনায়ক মহেন্দ্র সিং ধোনির জীবনী নিয়ে যদি সিনেমা নির্মাণ করা হয় তাহলে মাশরাফিকে নিয়ে কেন সিনেমা বানানো হবে না। আমরা সকলে চাই মাশরাফি বস্ কে নিয়ে একটি সিনেমা তৈরি হোক। আর মাশরাফির বায়োপিক সিনেমা দিয়েই শুরু হোক বাংলার এমন সিনেমা।। যে সিনেমা দেখে আমার চোখের পানি ধরে রাখতে পারব না।। আর আমি পরিচালকদের চ্যালেঞ্জ করতে চাই যে ওই সিনেমাটিই হবে বাংলাদেশের ইতিহাসে সবচেয়ে ব্যবসা সফল সিনেমা।।।।।।,bangla,5,-1,1,1.0,bengali_hate_v2
3472,কি পাগলের সাথে ডিভেড করছেন ভাই ‌।গু গবর খায়ে মাথাটা নষ্ট করে ফেলেছে ।,bangla,2,3,1,1.0,bengali_hate_v2
3473,মিয়ানমার কুত্তার বাচ্চা গুলারে শিখ্যা দিতে আমরা বেশামরিক লোকই যতেস্ট। ,bangla,5,-1,1,1.0,bengali_hate_v2
3474,এই শালা তোর বন্ধু কই? ,bangla,4,1,1,1.0,bengali_hate_v2
3475,হিন্দু ভাইয়েরা ও মুসলিম ভাইয়েরা বাংলাদেশে একসাথে থাকতে গেলে আওমী আর বিম্পিকে খেদাইতে হপে । শুধু নাসিরনগর থেকে নয় এদেরকে পুরা দেশ হইতে খেদাইতে হপে। আর মুসলিম ভাইয়েরা যদি মনে করেন যে আমরা পাকিদের সাহায্য লইবো আর হিন্দু ভাইয়েরা যদি ভাবেন আমরা ভারতের সাহায্য লইবো তবে সেটা মস্ত ভুল হপে। তখন হিন্দু ভাইয়েরাও থাকতে পারতেন না মুসলিম ভাইয়েরাও থাকতে পারতেন না। দেশ যাইপে অন্যদের দখলে। এখন মুমিনরা যদি ভাবেন দেশ পাকিদের হইলে আমাদেরই থাকিবে আর হিন্দু ভাইয়েরা যদি ভাবেন দেশ ভারতের হইলে আমাদের থাকবে তবে,bangla,5,-1,1,1.0,bengali_hate_v2
3476,সালের স্বাধীনতা যুদ্ধে ভারত যেভাবে বাংলাদেশের মানুষকে অাশ্রয় দিয়েছিল অমনিভাবে অাশ্রয় দিয়ে মায়ানমারকে বিশ্বব্যাপী চাপ প্রয়োগে রোহিংগা নিধন বন্ধ করতে হবে।,bangla,5,-1,1,1.0,bengali_hate_v2
3477,মুসলিম জাতি টাকে হাটাতে হবে দেশ থেকে ,bangla,4,1,1,1.0,bengali_hate_v2
3478,সব জঙ্গি খানকিরপোলাদের আবাল চোদা যুক্তি,bangla,4,1,1,1.0,bengali_hate_v2
3479,দাদা রানু মন্ডল কে আবার ভিক্ষা করা দেখতে চাই ,bangla,4,1,1,1.0,bengali_hate_v2
3480, কি ভাবে তুই ন্যায় বিচার পেলি? তোরতো ফাসি হওয়ার দরকার। ,bangla,4,1,1,1.0,bengali_hate_v2
3481,ফইন্নি ভারতের সাথে বাংলাদেশের তুলনা মানে সোনার সাথে কাদার তুলনা,bangla,5,-1,1,1.0,bengali_hate_v2
3482,গানের সুর শুনলেই কুত্তাগুলাও দৌড় দেয়  ,bangla,4,1,1,1.0,bengali_hate_v2
3483,"এসব না দেখে পাঁচ ওয়াক্ত নামাজ পড়োগে যাও,  নয়ত আল্লাহ তোমাকে জাহান্নামে পাঠাবে ",bangla,4,1,1,1.0,bengali_hate_v2
3484,ভারতের দুর্ঘটনার জন্য প্রধান মন্ত্রীর মন কাদে কিন্তু বারমার মুসলিম হত্যায় মন কাদে না,bangla,5,-1,1,1.0,bengali_hate_v2
3485, রোহিঙ্গাদের সঠিক নেত্রীত্ব দেওয়ার জন্য একজন নেতা দরকার যে কিনা তাদের চাওয়া পাওয়ার দাবি গুলো আন্তর্জাতিক মহলে তুলে ধরতে পারবে। সাল থেকেইতো বাংলাদেশ আশ্রয় প্রশ্রয় দিয়েছে তাতে লাভ কি হলো? বরং তাদের জীবনটাই শরনার্থী শিবির নামক আর একটা জেল খানায় বন্দি হয়ে গেল। ,bangla,1,2,1,1.0,bengali_hate_v2
3486,ভারত যেভাবে সহযোগিতা করেছিল সেই ভাবে সহযোগিতা করা,bangla,5,-1,1,1.0,bengali_hate_v2
3487,যুবলীগের উপকারিতা মদ গাজা হিরুইন পস্ঞ দিয় যুবক দের ধ্বংস করা।,bangla,1,2,1,1.0,bengali_hate_v2
3488, এমন মায়া কান্না করিস না সালা । মালাউন ,bangla,2,3,1,1.0,bengali_hate_v2
3489,"শালায় ফরিদপুরের নামটা ডুবাই দিলো,",bangla,4,1,1,1.0,bengali_hate_v2
3490,এবাভে কি মায়ার মায়ের দিকে একটু নজর পড়েনা কারন কি ওরা মুসলিম আর ভারত হিনদু এটাই তাদের অপরাধ তারা মুসলিম কেন,bangla,5,-1,1,1.0,bengali_hate_v2
3491,সবাই মিলে তাকে তার আগের জায়গায় ফিরিয়ে দেওয়া দরকার ,bangla,4,1,1,1.0,bengali_hate_v2
3492,"দিয়েছেন অনেক, প্রতিদানে এবার ভারতের সহযোগিতা চান শেখ হাসিনা ",bangla,5,-1,1,1.0,bengali_hate_v2
3493,ভারত যে ভয় পেয়েছে এটা ঢাকা টাইমস জানলো কেমনে?,bangla,5,-1,1,1.0,bengali_hate_v2
3494, ঘটনা যদি সত্যি হয়ে থাকে তাহলে তাকে প্রকাশ্যে ফাসিঁ দেয়া দরকার ,bangla,4,1,1,1.0,bengali_hate_v2
3495,আজ বুঝলাম আপনি যে ভারতের মানুষ।,bangla,5,-1,1,1.0,bengali_hate_v2
3496,যুক্তরাষ্ট্র ও একটি ইহুদিবাদী রাষ্ট্রের নির্দেশেই সৌদি আরব ইরানের বিরুদ্ধে নেমেছে,bangla,5,-1,1,1.0,bengali_hate_v2
3497,এরা না থাকলে তো সাধারণ মেয়েরাই বাঁচতো না এদের কে আর যাই বলুনঅপমান করবেন না ,bangla,4,1,1,1.0,bengali_hate_v2
3498,রানু মন্ডল নিজের সাফল্য নিজেই সহ্য করতে পারছে না ,bangla,4,1,1,1.0,bengali_hate_v2
3499,"মাগি তরে সামনে পাইলে জুতাপিটা করতাম, আর ষাঁড় দিয়া চুদাইতাম। ",bangla,4,1,1,1.0,bengali_hate_v2
3500,আমরা তো জানি তুমি কি তুমি হলে পৃথিবীর সবথেকে বড়ো পাগলি চুদি ,bangla,4,1,1,1.0,bengali_hate_v2
3501, রেন্ডিয়ায় গিয়ে তোদের ভগবানের ধন কেটে কুত্তারে খাওয়ামু বাকিটা কালিরে চাটামু কালি শোনা খাওয়ার জন্য জিব্বা বের করে রাখসে কালির হোগা চুদে পুটকি ফাটাবো ,bangla,5,-1,1,1.0,bengali_hate_v2
3502,"মাদ্রাসার মুর্খ,আবালচুদা তুই,তরা জঙ্গি ছাড়া আর কেউ নুনু কাটে না,তদের ধর্মে তদের মা বোনদের নুনু ও নাকি কাটে,তদের আল্লার নুনু কি কাটা?",bangla,2,3,1,1.0,bengali_hate_v2
3503,আওয়ামীলীগ ক্ষমতায় এসে পাট নিয়ে কাজ করার কথা বলে সব পাট কল বন্ধ করে দিয়েছে,bangla,5,-1,1,1.0,bengali_hate_v2
3504,"শালা, তোকে গায়েব করে দেব ",bangla,4,1,1,1.0,bengali_hate_v2
3505,জায়গা টা কোথায় ? রেট অনেক কম আর মাল গুলোও সলিট ,bangla,4,1,1,1.0,bengali_hate_v2
3506,এই শালাদের কারনেই দেশের এই অবস্থা।,bangla,4,1,1,1.0,bengali_hate_v2
3507,হিন্দুরা জদি তাদের ধর্মো গোরনত বুঝে পড়তো তাহলে মুরতি পুজা করতোনা,bangla,2,3,1,1.0,bengali_hate_v2
3508,দূরে গিয়া মর তোরা।নাগরিক কস এখন আর তখন যদি কেউ সরকার বা ক্ষমতাসীন দল গুলোকে নিয়ে মতামত দেয় তখন তোরা আর তাকে নাগরিক বলবি না হয় বলবি রাজাকার নয় বলবি দেশদ্রোহী নয়তো বলবি দলীয় লোক।,bangla,1,2,1,1.0,bengali_hate_v2
3509,"এই ইউসুফ মুল্লাটা ও ছাগল, সবকিছুই কুরান থেকে আবিষ্কার ",bangla,2,3,1,1.0,bengali_hate_v2
3510,আগাকাডা আকান্ডার বাচ্ছা উটের মুত খেয়ে আবল তাবল কইতাসস।,bangla,2,3,1,1.0,bengali_hate_v2
3511,"তৃতীয় বিয়ে নিয়েও সমস্যায় শ্রাবন্তি, এই সংবাদে লুচ্চা ব্যক্তির নিবেদন, আমাকেও একবার সুযোগ দেওয়া হোক ",bangla,4,1,1,1.0,bengali_hate_v2
3512,সব থেকে খারাপ লাগছে অতীন্দ্র দা কে অপমান করেছ কলকাতায় এসব হয় ,bangla,5,-1,1,1.0,bengali_hate_v2
3513,একটি গাছে দুইটি বেগুন দেখতে আমার নিজের দুধের মতো,bangla,4,1,1,1.0,bengali_hate_v2
3514, তিনি তো দেশনেত্রী বেগম খালেদা জিয়া । যদি জীবনের বয় থাকতো তাহলে ফখরুদ্দীনের আমলে আপনার মত যদি বয় পেতো তাহলে দেশ ছেড়ে বিদেশে যেতো । খালেদা জিয়া বলেছিলেন মরলে নিজের দেশে মরবো তাও দেশে ছেড়ে যায়নি আর আপনি মামলার বয় দেখান । ,bangla,4,1,1,1.0,bengali_hate_v2
3515, আসলে রাজাকারদের কোথাও চাঞ্জ দেয়া উচিত না। ,bangla,1,2,1,1.0,bengali_hate_v2
3516,আল জাজিরা। যারা ই মে গনহত্যা বলে খবর করেছিলো। ভুয়া ভিডিও বানাইছিলো। যারা রাজাকারদের ফাসির খবরে সব সময় লিখেছে ইসলামিক লিডার। ,bangla,4,1,1,1.0,bengali_hate_v2
3517, যার গরে রাজাকারের বসবাস সেইযে কিনা বলেভন্ড লীগ ,bangla,1,2,1,1.0,bengali_hate_v2
3518,আমার মনে হয় ওনি কখনো আয়না দেখেনি যদি দেখত তাহলে বুঝতে পারতো সে কে কি তাঁর পরিচয় ,bangla,4,1,1,1.0,bengali_hate_v2
3519,"এক যে ছিল দুগ্ধ কইন্না দুগ্ধবতী বেশ,কোন গোয়েলে ছিল দুগ্ধবতী কইন্নার দেশ ?",bangla,4,1,1,1.0,bengali_hate_v2
3520,আমি আমার মাসীকে ভালবাসতাম কিন্তূ নোংরামো করিনি যদিও ,bangla,4,1,1,1.0,bengali_hate_v2
3521,আমরা কাউরে জামাতের আমির হইতে দিমুনা । আমির হইলেই রাজাকার বানাইয়া দিমু । তারপর মুহাহাহা,bangla,1,2,1,1.0,bengali_hate_v2
3522,"মুসলিন জাতি বেইমান এবং জেহাদি ছিল, আছে, থাকবে",bangla,2,3,1,1.0,bengali_hate_v2
3523,গৌতম মাদার চুদ বলে কি? সালা বাল ফালাতে এসেছিল রেন্ডিয়া। খানকির পোলারা আমগো সব চুরি করে ভারত নিয়ে গেছে।,bangla,5,-1,1,1.0,bengali_hate_v2
3524,দেখতে যেমন ডাইনীমার্কা চরিত্র ও একই ,bangla,4,1,1,1.0,bengali_hate_v2
3525,মেয়েদের সেক্স উঠলে কিভাবে বুঝবেন? ৫ টি গোপন কথা জেনে নিন ,bangla,4,1,1,1.0,bengali_hate_v2
3526, এদের মত নরপশু বাংলার মাটিতে বেছে থাকার কোন অধিকার নাই তাই তাকে প্রকাশ্যে ফাসি দেওয়া হক এটাই আমাদের দাবি।। ,bangla,4,1,1,1.0,bengali_hate_v2
3527,হে কিছু কুলাঙ্গার আছে সব ধর্মের মধ্যে ,bangla,4,1,1,1.0,bengali_hate_v2
3528,হে আল্লাহ আপনি হিন্দুদের  কে হেদায়াত দান করুন,bangla,2,3,1,1.0,bengali_hate_v2
3529,"উহারা চাহুক দাসের জীবন, আমরা শহীদি দরজা চাই, নিত্য -মৃত্যু ভীত ওরা, মোরা মৃত্যু কোথায় খুজে বেড়াই",bangla,4,1,1,1.0,bengali_hate_v2
3530,শেষে তুমি দাদা চুদে ছিলে তাহলে কমেন্টে জানাবেন বেশ কয়েকটা মাল দারুন ,bangla,4,1,1,1.0,bengali_hate_v2
3531,এবার বুজে নিন এই মাগি কেন মাদ্রাসার বিপক্ষে ,bangla,2,3,1,1.0,bengali_hate_v2
3532,তোদের তো চুদেই তো টাকা দেয়।,bangla,4,1,1,1.0,bengali_hate_v2
3533,পায়েল যদি সব কাপড় খুলে ফেলতো তা হলে মুভি টা দেখতাম...,bangla,4,1,1,1.0,bengali_hate_v2
3534, তারেক রহমানকে চুরি বিদ্যা শিক্ষা দিয়েছে তার মা খালেদা জিয়া।তাই চোর যদি ধরা না দেয় চোরের ওস্তাদকে ধরে জেলে ঢোকান।কথায় বলেনা কান টানলে মাথা আসে ,bangla,4,1,1,1.0,bengali_hate_v2
3535,কি কথাটা বল্ল হা হা হা ছাত্রলীগের  টেগ আছে এজন্য  ভালো  কিছু  করলেও  নাকি সবাই  খারাপ বলবে। তার মানে সত্যি  সত্যিইকি ছাত্রলীগ  বালানা? ,bangla,1,2,1,1.0,bengali_hate_v2
3536,কাংলাদেশ বিষয়ে প্রধান কিছু আন্তজার্তিক প্রশ্ন ও উত্তর ভারতের টয়লেট নিয়ে কেন এত মাথাব্যাথা? উ কারন তারা পায়খানা বাথরুম পরিষ্কারের কাজ করে। ভারতে যত টয়লেট হবে তাদের আয় বেশি হবে ভারতের গরু নিয়ে তাদের কেন চিন্তা? উ কারন শূকরের মাংস খেয়ে খেয়ে গ্যাস অম্বল হয়ে গেছে। গরু না খেলে আলসার হয়েই মরবে পাকিস্তানের চাইতেও তারা আগে যুদ্ধ চায়? উ কারন তারা সুইপার। যুদ্ধপরবর্তী নোংরা ময়লা সাফাই এর কাজ করতে তারা দক্ষ কে তারা চুর মনে করে কেন? উ কারন তাদের চাইতে বড় চুর কেউ নাই। বর্ডারে গে,bangla,5,-1,1,1.0,bengali_hate_v2
3537,এই ছবিটি যারা শেয়ার করেছে তার বড়ই বোকাচোঁদা ,bangla,4,1,1,1.0,bengali_hate_v2
3538,"দেখ খানকিরপোলা তুই পারস নাই, ফাহিম ঠিকই পারছে বড় করতে ",bangla,4,1,1,1.0,bengali_hate_v2
3539,"পিছনে ইয়াবা বদি কে  নিয়ে প্রধানমন্ত্রী বলছে, ইয়াবা পাচারের সঙ্গে জড়িত কারও রেহাই নেই ",bangla,5,-1,1,1.0,bengali_hate_v2
3540,ভাই শিব লিঙ্গ চুমু তোমরা দাও মক্কায়।,bangla,2,3,1,1.0,bengali_hate_v2
3541,উত্তরবঙ্গ সহো দক্ষিণ পশ্চিম রেলপথ যোগাযোগ ঘন্টা বন্ধ কারো কোনো মাথাব্যথা নেই আর ভারতে কি হলো তার খবর ঠিকেই রাখছে নেএী,bangla,5,-1,1,1.0,bengali_hate_v2
3542,অপু তুই মাগি তুই ইসলাম নিয়ে বেইমানি করেছিস ,bangla,4,1,1,1.0,bengali_hate_v2
3543,বুঝতে হবে ভারতে হিন্দু মারা গেছে আর মায়ানমারে মুসলিম সুতরাং যিনি যে ধর্মের সে ঐ জাতির জন্যই শোকাহত হবে,bangla,5,-1,1,1.0,bengali_hate_v2
3544,বাইরে থাক আর গুঁতাগুঁতি কর।,bangla,4,1,1,1.0,bengali_hate_v2
3545,"সরকার বিরোধী দলের বড় বড় নেতাকে গুটিয়ে দিয়েছে,অথচ তাকে কিছুই করছে না!!! এটা রহস্য জনক",bangla,1,2,1,1.0,bengali_hate_v2
3546,বাংলাদেশের জন্য একটা আন্তর্জাতিক মানের গণতন্ত্র বানাইলাম ,bangla,5,-1,1,1.0,bengali_hate_v2
3547,হাসিনা অপয়া তুই তো ভারতের একটা হাতি মরে গিয়েছিলো তাই তুই তোর দাদার কাছে শোক জানিয়েছিলী আর নির বিচারে মায়ানমারে মুসলিমদের হত্যা করছে এর বেলাই তুই চুপ কেন তোর দাদা চুপ থাকতে বলেছে আবার শুনি সকালে উঠে কুরয়ান পড়িছ,bangla,5,-1,1,1.0,bengali_hate_v2
3548,মাঝে মাঝে জানালার পর্দাও সেক্সি দৃশ্যের অবতারণ করে ,bangla,4,1,1,1.0,bengali_hate_v2
3549,ট্রেনের কামরায় রানু মন্ডলের মত অনেক গায়িকা ট্রেনের কামরায় ভিক্ষা করতে দেখা যায় ,bangla,4,1,1,1.0,bengali_hate_v2
3550,"মমতাজকে মান্দার গাছে বেঁধে,উরাধুরা পিটাইতে পারলে মনটাকে সান্ত্বনা দিতে পারতাম",bangla,4,1,1,1.0,bengali_hate_v2
3551,তোর চারা গাছের মায়েরে চুদি সুন্দরবনের পাশ ভোদার বিদুৎ নিয়ে দুরে সর।মাগী ভারতের দালাল।,bangla,5,-1,1,1.0,bengali_hate_v2
3552,"পড়াশুনা করে মানুষ হবি,আরে না মদ খাবি মানুষ হবি!",bangla,4,1,1,1.0,bengali_hate_v2
3553,বাংলাদেশের টি ভি অনুষ্ঠান অনেক ভাল কিন্তু আমি ভারতীয় চ্যানেল বেশী দেখি কারন বাংলাদেশের বিজ্ঞাপনের ছড়াছড়ি। বাংলাদেশের চ্যানেলে বিজ্ঞাপনের ফাঁকে ফাঁকে অনুষ্ঠান আর ভারতে অনুষ্ঠানের ফাঁকে ফাঁকে বিজ্ঞাপন। তবে খবরটা দেশীয় যদিও এখানেও বিজ্ঞাপন আছে।,bangla,5,-1,1,1.0,bengali_hate_v2
3554,মুসলিমদের মাথা আর গরুর মাথার মধ্যে খুব একটা পার্থক্য নেই,bangla,2,3,1,1.0,bengali_hate_v2
3555,আগে ভারতীয় নষ্ট টিভি সিরায়াল গুলা বন্ধের জন্য অন্দোলন করেন সেটাই ভালো হবে ভারতীয় সিরিয়াল গুলাই বেশি ক্ষতিকর ও বিপদজনক,bangla,5,-1,1,1.0,bengali_hate_v2
3556,"পাপিয়া,সাবরীনা,মিথিলা,সকল বারোভাতারী পক্ষ থেকে অভিনন্দন ",bangla,4,1,1,1.0,bengali_hate_v2
3557,ওরে গারে লাথি মেরে রানাঘাটে বসাও আর পারছি না এই কথাগুলো শুনতে ,bangla,4,1,1,1.0,bengali_hate_v2
3558,সেই রাজাকার বাহিনী আর জঙ্গী বাহিনী বঙ্গবন্ধু কন্যা শেষ করে দিয়েছে আংকেল এখন আর কোন গন বাহিনী নেই আপনাদের সাথে তাও দেশের মানুষ বুঝেগেছে আংকেল।,bangla,1,2,1,1.0,bengali_hate_v2
3559,এদের কে সরকার একটু হেল্প করুক এগুলা কাজ করে অর কত দিন চলবে ,bangla,4,1,1,1.0,bengali_hate_v2
3560,এই কুত্তার বাচ্চা এখানে ময়লা ফেলাস কেন? ,bangla,4,1,1,1.0,bengali_hate_v2
3561,ভারতীয় ছেলেদের প্রেম ভালোবাসা নরম ইমোশনাল কথা বলে সম্পর্ক করে মেয়েদের কে বেশ্যা বানিয়ে ছেরে দেওয়াটাই তাদের কাজ ,bangla,4,1,1,1.0,bengali_hate_v2
3562,বাংলাদেশকে হিন্দুরাজ্য বানানোর জন্য ও হিন্দু দেশে ঢুকিয়ে দেওয়ার জন্য কি দেশটা স্বাধীন হয়েছিল?,bangla,2,3,1,1.0,bengali_hate_v2
3563, ওকে ফাসি দেওয়া হোক কোথাকার হিজরা মেয়েদের কেউ কখনো মারে ওরা তো এমনিতেই দুরবল তুই কতবর বাহাদুর ছেলেদের সাথে লাগ সালা হিজরা ,bangla,4,1,1,1.0,bengali_hate_v2
3564,ভারতের কথা আমি বলবো সারা জীবন বললেও হারামী দের কথা বলা শেষ হবে না,bangla,5,-1,1,1.0,bengali_hate_v2
3565,টয়া কি করে আসল মিডিয়ায় চেহারার সাইজ নাই ,bangla,4,1,1,1.0,bengali_hate_v2
3566,"যত সব মুর্খ নাস্তিক, ইসলামের কোন জ্ঞান নাই, এক লাইন জেনে মানসিক রোগীর মতো অনলাইন এ এসে লাফালাফি করিস।তোদের তো বিজ্ঞানের ও কোন জ্ঞান নেই। ",bangla,2,3,1,1.0,bengali_hate_v2
3567,ভারত আর পাকিস্তান যুদ্ধ লাগুক আর নাইবা লাগুক ফেসবুকে দেখছি ভারত পাকিস্তান নিয়ে অলরেডি যুদ্ধ শুরু হয়ে গেছে।,bangla,5,-1,1,1.0,bengali_hate_v2
3568,ঠিক এই কথাটাই তো আপনাদের সকলকে জানা দরকার। সংখ্যালঘু হোক কিংবা সংখ্যাগরিষ্ঠ সবাইকে তার আদি বাসস্থানে শান্তিপূর্ণভাবে বসবাস করার সমানাধিকার আছে। কিন্তু পরিসংখ্যান বাংলাদেশের ক্ষেত্রে এটা বলে না। বাংলাদেশিরা স্বাধীনতার পর থেকে এখন পর্যন্ত জাতি ধর্ম নির্বিশেষে ভারতে পারি দিয়ে যাচ্ছে। আর এদের মধ্যে সংখ্যালঘুদের অঙ্কটা অনেকটাই বেশি। কারণ নিশ্চই বলতে হবে না।,bangla,5,-1,1,1.0,bengali_hate_v2
3569,একজন ভারতীয় দের মুখ থে কে আর পা কিস্তানী দালাল দের মুখ থে কে এগু লোই বার হয় ।,bangla,5,-1,1,1.0,bengali_hate_v2
3570,রানুমন্ডল হা করলে মুখের ভেতরের জন্ত্র পাতি দেখে কার কেমন ফিল হয় ,bangla,4,1,1,1.0,bengali_hate_v2
3571,এতে ভারতে হাত আছে মনে কারণ তারা বাংলাদেশকে পোষাক শিল্পে পিছাতে চায়। তা হলে প্রতিদিনই আগুন কেন?,bangla,5,-1,1,1.0,bengali_hate_v2
3572,ওর গুদের মধ্য মোটা বাশ দিয়ে গূতিয়ে রক্ত বের করে দিতে হবে,bangla,4,1,1,1.0,bengali_hate_v2
